student_id,yil,rol,tier,gercek,tahmin,residual,kare_hata,agirlik,agirlikli_katki,katki_pct,v42_tahmin,sub2_tahmin,proje_kalite,teknik_mulakat,cgpa,kaldigi_ders,mentor_metni
STU_007156,2026,MLOps Engineer,Tier 1,80.77,62.04,18.73,350.8,2.035,713.9,0.086,61.42,62.8,57.75,36.84,2.85,2,"MLOps alanında ilerleme kaydeden bu öğrenci, proje sürecinde sorumluluk alarak takım çalışmasına katkıda bulundu. Ancak, problem çözme ve teknik becerilerini daha da geliştirmesi, kariyer hedefleri için kritik bir adım olacaktır."
STU_000392,2025,DevOps Engineer,Tier 2,51.93,71.57,-19.64,385.7,1.845,711.5,0.086,72.73,70.16,38.01,6.82,2.97,0,"DevOps alanındaki uzmanlığınız oldukça belirgin ve bu alandaki derinliğiniz ile birlikte geliştirici rolleri için faydalı olabilecek güçlü bir problem çözme yeteneğine sahipsiniz. İletişim becerilerinizle birlikte, projelerinizde daha fazla etkileşim sağlamanız önem taşıyor."
STU_000978,2026,Backend Developer,Tier 2,44.21,62.9,-18.69,349.2,2.035,710.7,0.086,63.74,61.87,7.59,60.45,3.01,0,"Gerçek bir müşteri projesinde yer almış olman, sektöre uygunluğun açısından büyük bir avantaj sağlıyor. Ancak, bazı teknik becerilerde ilerleme kaydetmek, özellikle proje kaliteni artırmak, senin için önemli bir adım olabilir. GitHub üzerindeki çalışmalarını geliştirdiğinde, kariyerin için daha sağlam bir zemin oluşturacaksın."
STU_002138,2023,Backend Developer,Tier 2,56.23,82.96,-26.73,714.7,0.989,707.1,0.085,81.66,84.55,46.52,69.43,3.66,1,"Projelerinde yüksek kodlama ve problem çözme becerileri sergileyen bu öğrencim, özverili bir çalışma ile kendini geliştirmiş. Ancak, iletişim becerilerini güçlendirmek, ekip içerisinde daha etkin bir rol almasına yardımcı olacaktır."
STU_001479,2026,Cloud Engineer,Tier 4,61.96,80.6,-18.64,347.3,2.035,706.7,0.085,81.55,79.43,53.62,33.45,3.43,1,"Bulut mühendisliği alanında güçlü bir potansiyele sahipsiniz, özellikle SQL ve makine öğrenimindeki başarılarınız dikkat çekici. Daha fazla teknik pratikle birlikte, iletişim yeteneklerinizi geliştirmek, kariyerinizde önemli bir avantaj sağlayacaktır."
STU_005922,2023,DevOps Engineer,Tier 3,100.0,73.29,26.71,713.5,0.989,705.9,0.085,73.66,72.83,35.83,43.0,3.34,4,"Sektöre sağlam bir giriş yapmaya hazır, güçlü bir teknik bilgi birikimine sahip. Özellikle DevOps alanındaki yetkinliği ve projelerdeki bağımsız çalışma yeteneği, kariyerinde büyük bir avantaj sunuyor."
STU_000887,2025,Cybersecurity Analyst,Tier 3,84.12,64.63,19.49,380.0,1.845,700.9,0.085,63.64,65.83,65.63,43.72,2.62,3,"Siber güvenlik alanında daha fazla bilgi ve deneyim kazanma yolunda ilerliyor. Özellikle iletişim ve takım çalışması becerileri sayesinde, proje kalitesini yükseltme potansiyeli var. Geçmiş deneyimlerinin ötesine geçerek daha fazla uygulamalı proje yapması, kariyerine olumlu bir katkı sağlayabilir."
STU_000135,2024,Data Scientist,Tier 1,80.68,59.17,21.51,462.5,1.512,699.2,0.085,58.56,59.92,61.32,47.76,3.6,0,"İstatistik alanındaki bilgilerini yazılım geliştirmeye entegre etme fırsatı arayan öğrencim, veri bilimi hedefleri için temel beceriler geliştirmeye devam ediyor. Ancak, staj deneyimleri eksikliği, pratik uygulama açısından gelişimini etkilemektedir."
STU_004221,2024,Cybersecurity Analyst,Tier 3,46.49,67.98,-21.49,462.0,1.512,698.4,0.084,67.46,68.63,31.98,96.71,3.6,2,"Cybersecurity alanındaki hedefin için önemli bir adım atmış görünüyorsun. GitHub üzerindeki projelerin ve yer aldığın freelance çalışmalarla birlikte, veri yapıları gibi bazı temel konularda daha fazla derinleşmen faydalı olabilir. Teknik mülakatlardaki yüksek başarın, potansiyelinizi gösteriyor."
STU_009900,2026,Data Scientist,Tier 2,95.6,77.15,18.45,340.4,2.035,692.8,0.084,78.2,75.86,38.65,58.69,3.02,3,"Yüksek başarı skorunuz ve teknik yetenekleriniz, sizi veri bilimcisi rolü için mükemmel bir aday yapıyor. Özellikle backend, veri yapıları ve makine öğrenimi konularında gösterdiğiniz yetkinlikler dikkat çekici. Uygulama deneyimi edinmek için staj fırsatlarını değerlendirmelisiniz."
STU_003289,2022,Data Analyst,Tier 3,36.46,68.31,-31.85,1014.2,0.681,691.0,0.084,68.89,67.6,34.42,53.38,3.51,0,"Veri analizi alanında çok yüksek bir teknik bilgiye sahipsin ve bu alanın tüm bileşenlerinde güçlü bir performans sergiliyorsun. Ancak, gerçek müşteri projelerinde daha fazla deneyim kazanman gerektiğini gözlemledim. İletişim ve sunum becerilerini geliştirmek, kariyerine büyük katkı sağlayabilir."
STU_006122,2025,Data Scientist,Tier 3,57.6,38.28,19.32,373.4,1.845,688.8,0.083,36.95,39.9,9.13,15.17,3.75,1,"Teknik becerileriniz geliştikçe, daha fazla proje deneyimi kazanmak ve iletişim becerilerinizi artırmak, kariyer yolunda önemli bir adım olacaktır. Açık kaynak projelere yaptığınız katkılar, bilgi birikiminizi destekleyici bir unsur olmayı sürdürecektir."
STU_006161,2026,MLOps Engineer,Tier 4,56.28,74.66,-18.38,337.8,2.035,687.4,0.083,74.54,74.8,54.26,11.35,3.24,0,Gelişen MLOps alanında gösterdiğin potansiyel gerçekten etkileyici. Bulut teknolojileri konusundaki uzmanlığın ve veri işleme becerilerin ile projeni güçlendirmek için daha fazla özgün projeye yönelmeni öneririm.
STU_001160,2025,Frontend Developer,Tier 3,61.62,42.33,19.29,372.0,1.845,686.3,0.083,41.71,43.1,62.18,29.54,2.69,2,"Kendini geliştirmek için çaba gösteren bu öğrencinin, staj ve hackathon deneyimleri dikkat çekiyor. Ancak, teknik becerilerindeki eksiklikler ve iletişim puanı, kariyer hedeflerine ulaşmada engel teşkil edebilir; bu konularda daha fazla pratik yapması önemli."
STU_001803,2024,Frontend Developer,Tier 4,85.6,64.3,21.3,453.6,1.512,685.7,0.083,65.07,63.37,41.95,90.36,3.13,3,"Öğrencinin staj deneyimi, uygulama geliştirme alanındaki teorik bilgilerini pratiğe dökmesine olanak tanıdı. Ancak, teknik becerilerini daha da geliştirmek adına çalışmalara devam etmesi gerektiğini düşünüyorum."
STU_001892,2026,Product Analyst,Tier 3,32.69,51.03,-18.34,336.4,2.035,684.6,0.083,52.4,49.36,54.95,49.12,2.64,1,"Sonunda ulaştığınız hedefler için çalışmaya devam etmeniz önemli. İletişim ve teknik becerilerinizdeki zayıflık, potansiyelinizi tam olarak yansıtmanızı engelliyor. Proje ve staj deneyimlerinizi artırarak yetkinliklerinizi geliştirebilirsiniz."
STU_000407,2026,AI Engineer,Tier 4,41.75,60.09,-18.34,336.3,2.035,684.4,0.083,59.08,61.32,46.71,69.4,3.7,4,"Henüz başlama aşamasında olan öğrencim, yazılım mühendisliği alanında büyük bir potansiyele sahip. Ancak, teknik konulardaki bilgilerini geliştirerek ve projelerine daha fazla odaklanarak kariyer yolculuğunu hızlandırabilir. İletişim becerileriyle güçlü bir takım oyuncusu olma yolunda ilerliyor."
STU_005743,2026,Frontend Developer,Tier 2,54.81,73.15,-18.34,336.2,2.035,684.2,0.083,72.93,73.41,20.12,70.24,3.41,3,"Frontend yetenekleri mükemmel düzeyde ve iletişim becerileri oldukça güçlü. Ancak, proje kalitesi konusunda daha fazla deneyim kazanması, onu daha iyi bir geliştirici yapabilir. Staj tecrübeleri, onu doğru yolda ilerlemesi için destekliyor."
STU_003541,2022,DevOps Engineer,Tier 4,34.28,65.92,-31.64,1001.4,0.681,682.3,0.082,67.3,64.24,67.62,32.31,3.83,4,"Bu öğrencinin proje kalitesi, özellikle gerçek bir müşteri için gerçekleştirdiği projede dikkat çekici bir şekilde öne çıktı. Ancak, teknik becerilerinde daha fazla gelişim gösterme ihtiyacı var; özellikle veri yapıları ve problem çözme alanlarında zayıf kalıyor."
STU_002533,2023,Software Developer,Tier 1,80.54,54.31,26.23,688.1,0.989,680.8,0.082,52.5,56.52,11.07,40.66,4.0,0,"Bu öğrencinin öğrenme isteği ve geliştirme becerilerine dair sürekli çalışması takdire şayan. Ancak, teknik yeterliliklerini artırmak için daha fazla proje ve uygulama fırsatı araması gerektiği gözlemleniyor."
STU_009812,2025,AI Engineer,Tier 3,58.83,78.03,-19.2,368.8,1.845,680.3,0.082,77.31,78.92,56.06,89.93,3.51,1,"Geliştirdiğin portföy ve hackathonlardaki başarıların, seni AI Mühendisi rolüne hazırlamak için sağlam bir temel sağlıyor. Ancak, veri yapıları ve problem çözme konusundaki eksiklerin, teknik mülakatlarda daha iyi sonuçlar almanı engelleyebilir. Bu alanlara odaklanmanı öneririm."
STU_003630,2025,Data Scientist,Tier 3,74.34,55.16,19.18,368.0,1.845,678.9,0.082,55.02,55.32,62.18,53.41,2.95,2,"Bu öğrenci, veri bilimi alanında ilerleme kaydediyor. Ancak, projeler ve teknik beceriler konusunda daha fazla pratik yaparak kendini geliştirmesi gerektiği açık. İletişim ve takım çalışması konularında da dikkat çekici bir potansiyele sahip."
STU_004202,2022,Backend Developer,Tier 1,50.83,82.37,-31.54,994.9,0.681,677.9,0.082,81.54,83.39,42.39,64.11,2.25,1,"Problem çözme yetenekleri oldukça etkileyici olan bu öğrencinin SQL'a verdiği önem, veri yönetimi konularında güçlü bir temel oluşturdu. Ancak, iletişim becerilerini daha da geliştirmesi, onu profesyonel yaşamda daha görünür kılacaktır."
STU_007519,2025,Backend Developer,Tier 2,97.79,78.62,19.17,367.4,1.845,677.8,0.082,77.69,79.77,67.45,56.11,2.63,1,"Analitik düşünme yeteneği ve sorun çözmedeki başarısı ile öne çıkan bu öğrencinin, iş deneyimi sınırlı olsa da, yüksek kariyer başarı skoru dikkat çekmektedir. Ancak, iletişim ve ekip çalışma becerilerini güçlendirmesi yönünde daha fazla çaba göstermesi yararlı olacaktır."
STU_006745,2025,DevOps Engineer,Tier 2,65.9,85.04,-19.14,366.3,1.845,675.7,0.082,85.38,84.62,71.29,34.28,2.83,0,"Öğrencim, DevOps alanında önemli bir potansiyele sahip. Proje sürekliliği ve teknik becerileri ile dikkat çekerken, teknik mülakat performansını geliştirerek daha iyi bir konum elde edebilir."
STU_002882,2023,Data Scientist,Tier 2,74.15,48.04,26.11,681.6,0.989,674.4,0.082,48.68,47.26,61.41,34.64,2.71,3,"Gelişme göstermeye açık olan bu öğrencinin, özellikle temel programlama becerileri üzerinde daha fazla çalışması gerekiyor. İki staj deneyimi ve bir serbest projeye sahip olması, pratik beceriler kazanmak için iyi bir başlangıç. İletişim becerileri onu takım çalışmasında desteklemekle birlikte, teknik yeterliliklerini arttırması faydalı olacaktır."
STU_001823,2026,Backend Developer,Tier 4,86.65,68.48,18.17,330.1,2.035,671.8,0.081,67.83,69.27,35.54,77.95,3.11,0,"Backend geliştirme alanında ciddi bir potansiyele sahip olan öğrencinin, gerçek projelerde deneyim birikimi var. Ancak, veri yapıları ve problem çözme becerilerini geliştirmesi gerektiği açık."
STU_006224,2024,Backend Developer,Tier 2,70.08,91.15,-21.07,443.9,1.512,671.1,0.081,91.75,90.41,68.24,80.91,3.19,0,"Backend geliştirme alanında güçlü bir bilgiye sahip olduğunuzu gözlemledim ve projelerinizin kalitesi oldukça tatmin edici. GitHub üzerindeki aktif katkılarınız ve portfolyonuz, sektörde öne çıkmanıza yardımcı olabilir. Ancak, iletişim becerilerinizi güçlendirmek, takım çalışmalarının başarısını artırabilir."
STU_007204,2025,Backend Developer,Tier 4,79.03,59.96,19.07,363.8,1.845,671.0,0.081,61.68,57.85,27.39,39.53,2.63,1,"Öğrencinin portföyü ve hackathonlardaki başarıları, yenilikçi bir düşünce yapısına sahip olduğunu gösteriyor. Ancak, teknik becerilerinin genel seviyesi üzerinde çalışmalar yaparak daha da güçlendirebilir. Gerçek müşteri projeleri üzerindeki deneyimi, onu sektörde değerli bir aday yapıyor."
STU_004028,2025,Backend Developer,Tier 2,41.18,60.24,-19.06,363.2,1.845,669.9,0.081,61.39,58.82,35.37,56.46,2.38,1,"Arkadaşımız, makine öğrenimi alanında iyi bir bilgi birikimine sahip fakat genel projelerdeki kaliteyi artırmak ve iletişim becerilerini geliştirmek önem taşıyor. Hackerthon ve staj deneyimlerinin katkısıyla kendisini daha da ileriye taşıyabilir."
STU_007485,2026,Cloud Engineer,Tier 2,58.05,76.14,-18.09,327.2,2.035,665.8,0.08,75.54,76.87,57.67,81.4,2.94,1,Bilgisayar Mühendisliği bölümünde eğitim alan bu öğrencinin bulut mühendisliği alanındaki ilgisi ve teknik bilgisi dikkat çekici. Proje kalitesi ve makine öğrenimi becerileri gelişim aşamasında; düzenli pratik ve özgün projelerle kendini daha da geliştirmesi önemli.
STU_006425,2024,Software Developer,Tier 3,50.21,71.13,-20.92,437.6,1.512,661.5,0.08,72.36,69.63,44.43,46.11,3.9,1,"Matematik alanında sağlam bir temel üzerine inşa edilen yazılım geliştirme yetenekleriyle, öğrencim oldukça etkileyici bir profil sergiliyor. Kodlama becerilerinin yanı sıra, takımla çalışma ve liderlik konusundaki güçlü yönleri onu potansiyel olarak başarıya ulaştıracak. Hala bazı alanlarda, özellikle portföy ve iletişim becerileri üzerinde çalışması gerektiğini gözlemliyorum."
STU_000423,2025,AI Engineer,Tier 1,78.47,59.54,18.93,358.3,1.845,660.9,0.08,61.52,57.13,52.21,17.08,3.57,3,"Yapay zeka mühendisliği hedefiyle geliştirdiği makine öğrenimi becerileri dikkat çekici, ancak teknik mülakatlarda daha fazla hazırlığa ihtiyaç duyduğu kesin. Takım çalışmasındaki başarıları ve açık kaynak katkıları sayesinde kendi portföyünü güçlendirmeye devam ederse, kariyer yolculuğunda önemli adımlar atabilir."
STU_002089,2026,AI Engineer,Tier 4,57.53,75.55,-18.02,324.6,2.035,660.7,0.08,75.32,75.82,66.91,80.88,3.45,4,"AI mühendisliğine yönelik hedeflerin ve liderlik yeteneklerin parlıyor, fakat teknik becerilerinde daha fazla derinleşmen gerekmekte. Açık kaynak projelerine katkıda bulunman, hem bilgi birikimini artırmana hem de sektördeki ağını genişletmene yardımcı olabilir. Bu yönlerin, kariyerinde önemli bir etki yaratabilir."
STU_007274,2024,Backend Developer,Tier 2,62.51,83.39,-20.88,435.9,1.512,658.9,0.08,86.05,80.13,44.1,96.92,2.56,1,"Güçlü bir backend geliştirme yeteneği sergileyen bu öğrenci, teknik mülakat skorları ile dikkat çekiyor. Ancak, proje kalitesinin geliştirilmesi ve daha fazla gerçek dünya deneyimi kazanılması, kariyerinde bir adım daha ileri gitmesine yardımcı olabilir."
STU_003752,2023,Cloud Engineer,Tier 3,97.73,71.93,25.8,665.4,0.989,658.3,0.08,70.2,74.06,62.71,19.12,2.83,0,"İki stajınız süresince elde ettiğiniz deneyim, bulut mühendisliği alanında önemli bir zemin hazırladı. Ancak, teknik görüşmelerdeki performansınızın yanı sıra SQL ve veri yapıları konusundaki gelişimlerinizde daha fazla odaklanmanızı öneririm."
STU_007954,2025,Cloud Engineer,Tier 2,52.19,70.99,-18.8,353.4,1.845,651.9,0.079,72.81,68.77,19.56,52.64,3.37,0,"Bulut mühendisliği ve DevOps konularındaki yetenekleri ile öne çıkıyor. Ancak proje kalitesi ve iletişim becerileri üzerinde çalışarak, genel kariyer yolculuğunda daha sağlam bir temel oluşturabilir."
STU_005029,2026,Backend Developer,Tier 2,39.52,57.39,-17.87,319.5,2.035,650.2,0.079,56.15,58.91,51.64,36.73,3.46,2,"Backend geliştirme konusundaki yetkinliği ile dikkat çeken bu öğrenci, daha fazla proje ve uygulama deneyimi ile potansiyelini artırabilir. Tek başına çalışma yetkinliği iyi olsa da, takım çalışması ve liderlik becerilerinde gelişim göstermesi önemlidir."
STU_003113,2025,Backend Developer,Tier 3,52.39,71.07,-18.68,349.1,1.845,643.9,0.078,70.31,72.01,64.31,70.97,3.38,0,"Backend geliştirme konusundaki analizlerime göre, bu öğrenci problem çözme becerileri ile dikkat çekiyor. Ancak, teknik yeterliliklerini geliştirmesi ve iletişim becerilerini artırması gerektiğini düşünüyorum; bu, onu sektörde daha rekabetçi hale getirecektir."
STU_003462,2026,Frontend Developer,Tier 4,31.36,49.15,-17.79,316.4,2.035,643.8,0.078,50.0,48.11,26.26,46.49,3.15,3,"Gelişime açık bir yazılım mühendisi olarak, frontend geliştirme alanında sağlam bir temel oluşturdu. Fakat proje kalitesi ve portföy geliştirme konularında daha fazla çaba göstermesi, sektördeki yerini güçlendirmesi açısından önemli olabilir."
STU_001316,2024,AI Engineer,Tier 1,90.42,69.8,20.62,425.3,1.512,642.9,0.078,72.37,66.65,54.28,40.66,2.45,1,"Öğrenci, proje çalışmasında gösterdiği tutku ve azimle dikkat çekiyor. AI mühendisliği alanındaki hedefini destekleyecek güçlü bir SQL bilgisi var ve sunum becerileri oldukça etkileyici. Ancak, teknik mülakat performansında bazı zorluklar yaşıyor gibi görünüyor, bu da iletişim becerilerini geliştirmesine yardımcı olabilir."
STU_006182,2023,Data Analyst,Tier 2,59.29,84.7,-25.41,645.7,0.989,638.8,0.077,84.7,84.7,89.1,41.09,2.93,1,"Tamamen bir veri analisti olarak hedeflediği kariyerine yaklaşırken, SQL konusundaki yetkinliği ve projelerinin kalitesi oldukça etkileyici. Ancak, takım çalışması ve iletişim alanlarında daha fazla gelişim göstermesi, onu sektörde daha etkili bir profesyonel haline getirebilir."
STU_007686,2026,Backend Developer,Tier 2,43.85,61.51,-17.66,311.9,2.035,634.7,0.077,62.81,59.92,30.45,64.22,3.21,1,"Proje kalitesi üzerinde daha fazla odaklanman gereken bir dönemdesin. Ancak, güçlü bir takım oyuncusu ve iletişimci olman, projende olumlu bir etki yaratmış. GitHub üzerindeki katkıların ve hackathon deneyimlerin, backend geliştirme becerilerinin artmasında büyük bir potansiyele sahip."
STU_001002,2023,Data Analyst,Tier 1,52.17,77.49,-25.32,641.2,0.989,634.4,0.077,78.62,76.12,75.79,22.29,2.74,2,"Gelişim potansiyeli yüksek olan bu öğrenci, özellikle proje kalitesi konusundaki başarısıyla öne çıkıyor. Bununla birlikte, teknik becerilerini ve iletişim yeteneklerini güçlendirerek kariyer hedeflerine ulaşmak için daha çok çalışması faydalı olacaktır."
STU_006181,2025,AI Engineer,Tier 3,70.56,89.1,-18.54,343.7,1.845,634.0,0.077,89.06,89.14,73.83,54.9,2.67,0,"Bu süreçte öğrenci, özellikle problem çözme yeteneği ve frontend geliştirme konusundaki yüksek becerileri ile dikkat çekti. GitHub'daki aktif projeleri ve portföyündeki kaliteli çalışmaları, kendisini yapay zeka mühendisliği alanında bir adım öne çıkarıyor ancak iletişim ve liderlik becerilerini geliştirmesi gerekiyor."
STU_006312,2026,Backend Developer,Tier 2,66.6,49.08,17.52,307.0,2.035,624.8,0.076,50.73,47.06,19.16,33.26,2.88,1,"Kendine ait projelerde açık kaynak katkıları ile sağladığı deneyim, problem çözme becerilerini geliştirmesine olanak tanıyor. Bununla birlikte, takım çalışması ve iletişim becerileri üzerinde daha fazla çalışması, teknik bilgi birikiminin yanı sıra sosyal becerilerini de geliştirecektir. Gelecekteki fırsatlardan en iyi şekilde yararlanabilmesi için daha dayanıklı bir proje portföyü oluşturması önemli."
